id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DOK5	12	0.091016	0.26223	0.902971	5796	3	0.06131	0.044977	0.11334	0.692479	3468	5	0.06131
PAGE1	12	0.091061	0.26223	0.902971	5797	2	0.14826	0.16407	0.33415	0.842981	8534	6	0.14826
CTNNBIP1	12	0.091061	0.26223	0.902971	5798	7	-0.27141	0.079145	0.18755	0.743938	5391	2	-0.27141
CENPW	12	0.09108	0.26223	0.902971	5799	6	-0.12318	0.37308	0.62558	0.987583	13527	4	-0.12318
FANCE	12	0.091118	0.26223	0.902971	5800	7	-0.32329	0.30738	0.54909	0.966257	12182	2	-0.32329
BORA	12	0.091118	0.26223	0.902971	5801	7	-0.30327	0.98554	0.98951	1.0	20463	1	-0.30327
KRT19	12	0.091149	0.26223	0.902971	5802	4	0.033147	0.20697	0.41827	0.907334	9894	3	0.033147
DNAJC14	12	0.091152	0.26223	0.902971	5803	5	-0.21205	0.63916	0.83875	1.0	17365	3	-0.21205
ZNF473	12	0.091154	0.26223	0.902971	5804	6	-0.12099	0.24983	0.48037	0.944419	10898	4	-0.12099
SKP2	12	0.091174	0.26223	0.902971	5805	4	-0.050448	0.19211	0.39325	0.892397	9440	4	-0.050448
C1orf94	12	0.09122	0.26249	0.902971	5806	5	-0.081237	0.0063101	0.018259	0.498132	764	5	-0.081237
CIZ1	12	0.091241	0.26249	0.902971	5807	7	-0.2492	0.50352	0.73581	1.0	15589	2	-0.2492
EDN1	12	0.091241	0.26249	0.902971	5808	4	0.039328	0.23199	0.45814	0.933662	10513	5	0.039328
hsa-mir-4302	8	0.091257	0.22215	0.902971	5809	4	-0.078855	0.10306	0.22083	0.785192	6404	2	-0.078855
CSRNP1	12	0.091291	0.26249	0.902971	5810	4	0.12739	0.029351	0.076962	0.64322	2552	5	0.12739
HLA-DRB5	12	0.091291	0.26249	0.902971	5811	2	0.31691	0.024168	0.064366	0.62605	2190	7	0.31691
OR2AP1	12	0.091302	0.26249	0.902971	5812	7	-0.25995	0.81882	0.92836	1.0	19088	2	-0.25995
SFMBT2	12	0.091319	0.26249	0.902971	5813	7	-0.25487	0.31118	0.55178	0.966963	12259	3	-0.25487
ILF2	10	0.091357	0.25311	0.902971	5814	3	0.013523	0.31208	0.53408	0.966257	12276	4	0.013523
LHX4	12	0.091372	0.26249	0.902971	5815	6	-0.18544	0.24986	0.48037	0.944419	10899	4	-0.18544
DOC2A	12	0.091383	0.26249	0.902971	5816	5	-0.067426	0.12168	0.2712	0.813963	7103	4	-0.067426
H2AFY	10	0.091423	0.25311	0.902971	5817	3	-0.030307	0.13027	0.27036	0.813963	7397	2	-0.030307
ZNF879	12	0.091443	0.26266	0.902971	5818	6	-0.072206	0.2234	0.4499	0.932716	10333	2	-0.072206
CREM	12	0.091456	0.26266	0.902971	5819	5	-0.022561	0.51109	0.74093	1.0	15682	3	-0.022561
NHLH1	12	0.091475	0.26266	0.902971	5820	5	-0.12569	0.3624	0.61073	0.983381	13308	3	-0.12569
SLC23A2	12	0.091482	0.26266	0.902971	5821	6	-0.17357	0.40159	0.65148	0.990105	14126	3	-0.17357
MTFR1	12	0.091494	0.26266	0.902971	5822	7	-0.31152	0.58533	0.79517	1.0	16702	2	-0.31152
PACSIN3	12	0.091567	0.26284	0.902971	5823	6	-0.18385	0.49972	0.73281	1.0	15542	3	-0.18385
CXCR4	12	0.091632	0.26284	0.902971	5824	7	-0.24424	0.42659	0.67965	1.0	14572	3	-0.24424
KIAA1731	12	0.091648	0.26284	0.902971	5825	5	-0.039638	0.10003	0.23404	0.798662	6286	4	-0.039638
MRPL48	12	0.091676	0.26284	0.902971	5826	6	-0.17287	0.13539	0.28719	0.813963	7591	3	-0.17287
MDM4	12	0.09168	0.26284	0.902971	5827	5	-0.10376	0.77231	0.90505	1.0	18609	3	-0.10376
PTPRS	12	0.091693	0.26284	0.902971	5828	6	-0.20173	0.069932	0.16563	0.722793	4888	4	-0.20173
HM13	12	0.091733	0.26284	0.902971	5829	6	-0.1894	0.94133	0.9741	1.0	20097	2	-0.1894
ADCYAP1R1	12	0.09175	0.26284	0.902971	5830	7	-0.19179	0.99076	0.992	1.0	20520	1	-0.19179
CLEC19A	12	0.091785	0.26284	0.902971	5831	6	-0.17454	0.0016296	0.004653	0.386383	256	4	-0.17454
NAB2	12	0.091786	0.26284	0.902971	5832	6	-0.33184	0.30944	0.55011	0.966257	12230	1	-0.33184
PTCHD3	12	0.091798	0.26284	0.902971	5833	5	-0.087686	0.07056	0.16641	0.723716	4936	5	-0.087686
ZFAND3	12	0.091799	0.26284	0.902971	5834	6	-0.1583	0.28801	0.52881	0.965797	11740	5	-0.1583
hsa-mir-4689	8	0.091843	0.22238	0.902971	5835	3	-0.13343	0.98684	0.98808	1.0	20473	0	-0.13343
FSIP2	12	0.091852	0.26284	0.902971	5836	7	-0.29206	0.0077875	0.021334	0.503695	898	2	-0.29206
LCE5A	12	0.091876	0.26284	0.902971	5837	6	-0.20705	0.26121	0.49186	0.947438	11152	2	-0.20705
MILR1	12	0.091896	0.26284	0.902971	5838	5	0.15871	0.41837	0.67092	0.999796	14438	5	0.15871
MRPL54	12	0.091901	0.26284	0.902971	5839	5	0.00045115	0.41446	0.66615	0.996929	14367	3	0.00045115
CTNNB1	12	0.091931	0.263	0.902971	5840	5	-0.11115	0.5126	0.74236	1.0	15704	3	-0.11115
PLXND1	12	0.091936	0.263	0.902971	5841	6	-0.15884	0.2999	0.54363	0.966257	12026	3	-0.15884
GLOD5	12	0.09194	0.263	0.902971	5842	4	0.062597	0.22755	0.4538	0.933279	10421	5	0.062597
CHMP6	12	0.091977	0.263	0.902971	5843	4	0.11994	0.41746	0.66974	0.999198	14423	5	0.11994
PRR25	11	0.091985	0.25998	0.902971	5844	4	0.12999	0.035674	0.091596	0.671638	2935	5	0.12999
MMD	12	0.09199	0.263	0.902971	5845	3	0.21241	0.11701	0.2642	0.813963	6937	6	0.21241
XRCC4	12	0.092007	0.263	0.902971	5846	6	-0.22388	0.5681	0.78051	1.0	16479	2	-0.22388
FOXN2	12	0.092037	0.263	0.902971	5847	5	-0.20406	0.15465	0.32217	0.839738	8226	4	-0.20406
KIAA1586	12	0.092046	0.263	0.902971	5848	2	0.064097	0.14392	0.29828	0.817362	7864	4	0.064097
DCAF12L2	12	0.092132	0.26325	0.902971	5849	6	-0.16055	0.062687	0.14902	0.706863	4518	5	-0.16055
PLVAP	12	0.092176	0.26325	0.902971	5850	3	-0.06021	0.60752	0.82028	1.0	16979	4	-0.06021
AKR1C3	12	0.092182	0.26325	0.902971	5851	5	-0.10858	0.8887	0.95459	1.0	19671	2	-0.10858
CP	12	0.092226	0.26325	0.902971	5852	6	-0.27174	0.1484	0.31001	0.834205	8012	5	-0.27174
WDR72	12	0.09223	0.26325	0.902971	5853	5	0.014282	0.054997	0.13402	0.706863	4059	4	0.014282
SLC39A5	12	0.092258	0.26325	0.902971	5854	3	0.24829	0.050907	0.12618	0.70531	3821	7	0.24829
GATA5	12	0.092259	0.26325	0.902971	5855	7	-0.2527	0.89427	0.95669	1.0	19709	2	-0.2527
MAST4	12	0.092263	0.26325	0.902971	5856	6	-0.25013	0.04408	0.11131	0.692479	3409	3	-0.25013
GSPT2	12	0.092275	0.26337	0.902971	5857	6	-0.062426	0.29909	0.54205	0.966257	11994	4	-0.062426
RUNX3	12	0.092276	0.26337	0.902971	5858	5	-0.062247	0.87455	0.95132	1.0	19589	2	-0.062247
APCDD1	12	0.092286	0.26337	0.902971	5859	4	0.1932	0.16778	0.34072	0.84667	8667	6	0.1932
BDH1	12	0.092304	0.26363	0.902971	5860	3	0.17674	0.11543	0.26184	0.813963	6868	6	0.17674
ZMYM6NB	12	0.092345	0.26363	0.902971	5861	3	0.090158	0.16216	0.33082	0.841313	8476	5	0.090158
ASCL2	12	0.09235	0.26363	0.902971	5862	6	-0.19388	0.12519	0.27499	0.813963	7221	3	-0.19388
SFPQ	12	0.092365	0.26363	0.902971	5863	6	-0.3222	0.58631	0.79684	1.0	16718	3	-0.3222
LAMB2	12	0.092384	0.26391	0.902971	5864	5	-0.051074	0.0037873	0.011108	0.488766	483	3	-0.051074
ZNF488	12	0.092396	0.26391	0.902971	5865	2	0.33097	0.034177	0.089851	0.671638	2851	7	0.33097
hsa-mir-657	8	0.092445	0.22303	0.902971	5866	5	-0.6745	0.1294	0.26658	0.813963	7372	2	-0.6745
USP18	12	0.092456	0.26391	0.902971	5867	7	-0.31968	0.2906	0.5316	0.966257	11791	2	-0.31968
C8orf31	12	0.092488	0.26391	0.902971	5868	5	-0.046916	0.18414	0.3804	0.884713	9206	3	-0.046916
CATSPER2	12	0.092544	0.26392	0.902971	5869	6	-0.2708	0.29689	0.53954	0.966257	11933	5	-0.2708
DNAH9	12	0.092561	0.26392	0.902971	5870	7	-0.21288	0.42891	0.68173	1.0	14603	4	-0.21288
C3orf43	12	0.092607	0.26392	0.902971	5871	4	0.26084	0.11949	0.26748	0.813963	7019	5	0.26084
SMYD5	12	0.092622	0.26392	0.902971	5872	7	-0.20271	0.5621	0.77573	1.0	16394	3	-0.20271
WNT1	12	0.092643	0.26392	0.902971	5873	7	-0.34016	0.083125	0.19472	0.747303	5598	3	-0.34016
TLL2	12	0.092646	0.26392	0.902971	5874	4	-0.019532	0.3953	0.64855	0.990105	13990	2	-0.019532
HSPA14	12	0.092656	0.26392	0.902971	5875	7	-0.28747	0.16073	0.32874	0.840832	8425	2	-0.28747
RASD1	12	0.092672	0.26392	0.902971	5876	4	0.055145	0.28251	0.52212	0.964167	11615	4	0.055145
hsa-mir-330	8	0.092692	0.22303	0.902971	5877	2	0.26356	0.073029	0.15722	0.717139	5066	4	0.26356
SLC25A23	12	0.092695	0.26407	0.902971	5878	7	-0.25062	0.51147	0.74115	1.0	15690	4	-0.25062
SLIRP	12	0.092707	0.26407	0.902971	5879	6	-0.26019	0.39537	0.64855	0.990105	13992	4	-0.26019
MTDH	12	0.09271	0.26407	0.902971	5880	6	-0.19328	0.84418	0.94093	1.0	19359	3	-0.19328
TTC5	12	0.09271	0.26407	0.902971	5881	5	-0.14379	0.42341	0.67625	1.0	14521	3	-0.14379
SPRY4	12	0.092718	0.26407	0.902971	5882	6	-0.16293	0.81417	0.92438	1.0	19044	3	-0.16293
PKDREJ	12	0.092752	0.26407	0.902971	5883	6	-0.24088	0.57692	0.78676	1.0	16591	3	-0.24088
TAMM41	12	0.092764	0.26407	0.902971	5884	4	0.065893	0.16332	0.33305	0.842981	8517	6	0.065893
NFU1	12	0.092767	0.26407	0.902971	5885	6	-0.1559	0.48027	0.71836	1.0	15272	3	-0.1559
hsa-mir-6879	8	0.092794	0.22326	0.902971	5886	4	-0.42494	0.058396	0.13208	0.70531	4257	2	-0.42494
SLC32A1	12	0.09281	0.26407	0.902971	5887	2	0.092532	0.39669	0.64962	0.990105	14020	4	0.092532
FAM83E	12	0.092856	0.26407	0.902971	5888	4	-0.0018584	0.64086	0.83965	1.0	17391	3	-0.0018584
SRL	12	0.092868	0.26407	0.902971	5889	5	0.13357	0.27913	0.51865	0.96313	11547	5	0.13357
IARS	12	0.092876	0.26407	0.902971	5890	6	-0.22411	0.61802	0.82718	1.0	17096	4	-0.22411
ANAPC13	12	0.092899	0.26407	0.902971	5891	5	-0.19681	0.99041	0.99177	1.0	20516	1	-0.19681
FCRLA	12	0.092902	0.26407	0.902971	5892	5	0.070285	0.068811	0.16368	0.722793	4828	6	0.070285
TIFAB	12	0.092938	0.26407	0.902971	5893	4	-0.10479	0.055891	0.1364	0.706863	4109	5	-0.10479
PANX2	12	0.092938	0.26407	0.902971	5894	5	-0.1118	0.049183	0.12165	0.700064	3714	3	-0.1118
FFAR1	12	0.092945	0.26407	0.902971	5895	5	-0.127	0.059411	0.14427	0.706863	4313	3	-0.127
hsa-mir-5693	6	0.092947	0.19495	0.902971	5896	3	-0.167	0.52831	0.66663	0.997365	15910	2	-0.167
WRN	12	0.092968	0.26407	0.902971	5897	6	-0.14655	0.71641	0.87927	1.0	18087	2	-0.14655
OR13C9	12	0.092976	0.26407	0.902971	5898	3	0.00092002	0.79734	0.91596	1.0	18865	3	0.00092002
TAS2R9	12	0.093008	0.26472	0.902971	5899	6	-0.22093	0.54078	0.76135	1.0	16080	3	-0.22093
C16orf11	12	0.09301	0.26472	0.902971	5900	5	-0.24153	0.51133	0.74115	1.0	15689	4	-0.24153
RAB34	8	0.093037	0.22396	0.902971	5901	4	-0.3387	0.20845	0.39105	0.892397	9934	2	-0.3387
CST11	12	0.093037	0.26472	0.902971	5902	4	0.051294	0.25396	0.48782	0.947438	10994	4	0.051294
FZD4	12	0.093072	0.26497	0.902971	5903	6	-0.15969	0.61394	0.82423	1.0	17054	4	-0.15969
EXOSC10	12	0.093088	0.26497	0.902971	5904	5	-0.13771	0.16191	0.33082	0.841313	8463	5	-0.13771
hsa-mir-199a-1	8	0.093125	0.22421	0.902971	5905	5	-0.51533	0.48139	0.68101	1.0	15296	1	-0.51533
PYURF	12	0.093149	0.26497	0.902971	5906	6	-0.29525	0.95597	0.9812	1.0	20230	2	-0.29525
B9D2	12	0.093155	0.26497	0.902971	5907	7	-0.28569	0.26997	0.50704	0.957304	11363	4	-0.28569
TIMM21	12	0.093169	0.26497	0.902971	5908	6	-0.18849	0.85868	0.9463	1.0	19482	2	-0.18849
FOXL1	12	0.093178	0.26497	0.902971	5909	5	0.38734	0.00084414	0.0024676	0.363045	137	7	0.38734
MAP3K8	12	0.093224	0.26497	0.902971	5910	4	0.084175	0.35433	0.59795	0.976933	13161	4	0.084175
WDR34	12	0.093231	0.26497	0.902971	5911	6	-0.21866	0.43316	0.68663	1.0	14656	3	-0.21866
POLR2A	12	0.093247	0.26497	0.902971	5912	7	-0.28658	0.43038	0.68294	1.0	14622	4	-0.28658
ANGPT1	12	0.09327	0.26497	0.902971	5913	5	-0.14471	0.53795	0.75967	1.0	16044	2	-0.14471
TBCE	12	0.093292	0.26497	0.902971	5914	6	-0.23962	0.75149	0.89567	1.0	18421	2	-0.23962
hsa-mir-301a	6	0.093299	0.19495	0.902971	5915	2	0.17105	0.27723	0.44146	0.926036	11509	3	0.17105
SPHK2	12	0.093299	0.26497	0.902971	5916	4	-0.055997	0.44893	0.69921	1.0	14845	3	-0.055997
NDUFA3	12	0.09331	0.26497	0.902971	5917	4	-0.04848	0.33754	0.57966	0.971709	12797	5	-0.04848
SPATA5L1	12	0.093316	0.26497	0.902971	5918	5	-0.096805	0.29443	0.53785	0.966257	11871	3	-0.096805
hsa-mir-6831	8	0.093322	0.22466	0.902971	5919	4	-0.12394	0.67053	0.8096	1.0	17689	1	-0.12394
MTPN	12	0.093334	0.26497	0.902971	5920	7	-0.22248	0.88589	0.95373	1.0	19659	1	-0.22248
MED8	12	0.093362	0.26497	0.902971	5921	3	0.21263	0.32155	0.56451	0.971709	12464	5	0.21263
SAMD12	12	0.093396	0.26497	0.902971	5922	6	-0.20107	0.61377	0.82405	1.0	17049	1	-0.20107
PMFBP1	12	0.0934	0.26497	0.902971	5923	5	-0.050349	0.30648	0.54804	0.966257	12168	4	-0.050349
hsa-mir-6808	8	0.093414	0.22492	0.902971	5924	4	-0.2819	0.79612	0.88428	1.0	18855	2	-0.2819
MFSD12	12	0.093438	0.26515	0.902971	5925	3	0.10294	0.024051	0.063957	0.62605	2177	6	0.10294
SCRT2	12	0.093461	0.26515	0.902971	5926	3	0.26656	0.025036	0.066025	0.62605	2256	6	0.26656
INTS8	12	0.093467	0.26515	0.902971	5927	7	-0.36583	0.53045	0.75274	1.0	15934	3	-0.36583
MEGF8	12	0.093482	0.26515	0.902971	5928	6	-0.25229	0.021931	0.059552	0.62605	2016	4	-0.25229
ASTL	12	0.093489	0.26515	0.902971	5929	6	-0.21286	0.36058	0.60731	0.982678	13271	3	-0.21286
TSSC4	12	0.093496	0.26515	0.902971	5930	5	-0.014305	0.17997	0.37347	0.884713	9081	3	-0.014305
SF3B1	12	0.093512	0.26515	0.902971	5931	5	-0.11583	0.58754	0.79885	1.0	16731	4	-0.11583
GPRC5D	12	0.093546	0.26515	0.902971	5932	3	0.10531	0.34091	0.58209	0.971709	12865	5	0.10531
ODC1	12	0.093572	0.26515	0.902971	5933	6	-0.069226	0.058305	0.14092	0.706863	4250	5	-0.069226
hsa-mir-181d	8	0.093599	0.22511	0.902971	5934	2	0.3951	0.024265	0.062623	0.62605	2195	5	0.3951
RB1CC1	12	0.093658	0.26544	0.902971	5935	7	-0.25358	0.63408	0.83677	1.0	17296	1	-0.25358
CBWD3	8	0.093675	0.22511	0.902971	5936	2	0.053329	0.72377	0.83821	1.0	18149	2	0.053329
KLHL15	12	0.093685	0.26544	0.902971	5937	4	0.1074	0.58853	0.79909	1.0	16739	3	0.1074
SPINT4	12	0.093701	0.26544	0.902971	5938	4	0.19932	0.029532	0.077344	0.64322	2562	5	0.19932
ZNF853	12	0.093703	0.26544	0.902971	5939	3	0.14254	0.14171	0.29496	0.817224	7782	4	0.14254
COX5B	12	0.093711	0.26544	0.902971	5940	7	-0.25339	0.21767	0.43972	0.924387	10186	3	-0.25339
SUPV3L1	12	0.093762	0.26577	0.902971	5941	3	0.48391	0.0026352	0.0072828	0.435062	359	7	0.48391
SRMS	12	0.093765	0.26577	0.902971	5942	6	-0.27747	0.97214	0.98514	1.0	20360	1	-0.27747
GPRC6A	12	0.093769	0.26577	0.902971	5943	7	-0.32275	0.23405	0.46001	0.933662	10558	2	-0.32275
COL7A1	12	0.093776	0.26577	0.902971	5944	5	-0.0041425	0.013113	0.034256	0.552516	1324	5	-0.0041425
PKD1L1	12	0.093822	0.26577	0.902971	5945	4	0.19627	0.04854	0.1209	0.700064	3682	6	0.19627
DES	12	0.093836	0.26577	0.902971	5946	7	-0.23365	0.80025	0.91755	1.0	18900	3	-0.23365
HMGCS2	12	0.093843	0.26577	0.902971	5947	6	-0.12155	0.12543	0.27564	0.813963	7229	4	-0.12155
TRIM61	12	0.093914	0.26577	0.902971	5948	5	-0.086505	0.85686	0.94595	1.0	19471	2	-0.086505
S100A11	12	0.093917	0.26577	0.902971	5949	6	-0.2204	0.56546	0.77852	1.0	16444	3	-0.2204
STAG2	12	0.093921	0.26577	0.902971	5950	7	-0.26073	0.99429	0.99479	1.0	20571	1	-0.26073
hsa-mir-6717	8	0.093921	0.22559	0.902971	5951	2	0.18938	0.21987	0.40067	0.900738	10236	4	0.18938
B4GALT6	12	0.093922	0.26577	0.902971	5952	6	-0.22616	0.013721	0.036179	0.558586	1382	4	-0.22616
OSBPL2	12	0.093929	0.26577	0.902971	5953	7	-0.19308	0.40557	0.65507	0.990105	14217	2	-0.19308
TMEM45B	12	0.093955	0.26577	0.902971	5954	7	-0.30807	0.75606	0.89766	1.0	18466	3	-0.30807
MAGEB17	12	0.09396	0.26577	0.902971	5955	2	0.13935	0.077044	0.18165	0.73324	5293	6	0.13935
MAPRE3	12	0.094009	0.26577	0.902971	5956	5	-0.16873	0.08616	0.20427	0.763612	5747	3	-0.16873
NHLRC1	12	0.094052	0.26577	0.902971	5957	5	-0.036852	0.25677	0.4893	0.947438	11058	5	-0.036852
TUBGCP4	12	0.094071	0.26577	0.902971	5958	7	-0.41058	0.88459	0.95362	1.0	19651	1	-0.41058
HSF1	12	0.094082	0.26577	0.902971	5959	4	0.32949	0.0045127	0.013156	0.489124	550	7	0.32949
hsa-mir-6074	8	0.094085	0.22581	0.902971	5960	5	-0.30208	0.96536	0.96835	1.0	20309	1	-0.30208
CD200R1	12	0.094086	0.26577	0.902971	5961	3	-0.11076	0.54368	0.7631	1.0	16120	4	-0.11076
MED27	12	0.094094	0.26577	0.902971	5962	5	-0.028066	0.40239	0.652	0.990105	14140	5	-0.028066
ARHGAP28	12	0.094098	0.26577	0.902971	5963	2	0.14689	0.2009	0.40906	0.903442	9705	5	0.14689
TBC1D3F	4	0.094106	0.1813	0.902971	5964	2	-0.091502	0.053295	0.093979	0.673878	3973	1	-0.091502
TAF8	12	0.094126	0.26577	0.902971	5965	6	-0.23098	0.49207	0.72727	1.0	15434	2	-0.23098
PTP4A2	12	0.094144	0.26577	0.902971	5966	4	0.023513	0.61982	0.82894	1.0	17117	4	0.023513
USE1	12	0.094164	0.26577	0.902971	5967	3	0.11955	0.033719	0.088888	0.671638	2821	6	0.11955
CYSLTR2	12	0.094179	0.26577	0.902971	5968	7	-0.2333	0.39994	0.65121	0.990105	14093	4	-0.2333
SLC7A6	12	0.0942	0.26577	0.902971	5969	7	-0.20834	0.99594	0.99595	1.0	20615	0	-0.20834
ZNF439	12	0.094221	0.26577	0.902971	5970	4	-0.2052	0.80606	0.91964	1.0	18955	3	-0.2052
hsa-mir-1231	8	0.094229	0.22581	0.902971	5971	2	-0.027357	0.50088	0.69601	1.0	15551	3	-0.027357
CD82	12	0.094244	0.26577	0.902971	5972	6	-0.33142	0.80359	0.91828	1.0	18929	2	-0.33142
TFRC	12	0.094276	0.26577	0.902971	5973	6	-0.20431	0.032989	0.087904	0.671638	2772	4	-0.20431
PAGE2	12	0.094288	0.26577	0.902971	5974	7	-0.23077	0.82011	0.9296	1.0	19113	2	-0.23077
MYB	12	0.094319	0.26577	0.902971	5975	4	-0.1522	0.44041	0.69243	1.0	14735	3	-0.1522
FAM109B	12	0.094373	0.26577	0.902971	5976	6	-0.059291	0.034986	0.091116	0.671638	2894	5	-0.059291
OR52E8	12	0.094381	0.26577	0.902971	5977	5	-0.21143	0.64893	0.84652	1.0	17494	3	-0.21143
NDUFA8	12	0.094387	0.26577	0.902971	5978	6	-0.16694	0.11422	0.26027	0.813963	6829	4	-0.16694
TCP10L2	10	0.094429	0.25957	0.902971	5979	4	-0.031547	0.49273	0.71863	1.0	15446	3	-0.031547
PTPDC1	11	0.094432	0.26286	0.902971	5980	5	-0.25659	0.050956	0.12785	0.70531	3826	5	-0.25659
hsa-mir-3936	8	0.094464	0.22605	0.902971	5981	3	0.11322	0.25196	0.44518	0.927782	10947	4	0.11322
KIAA0317	8	0.094491	0.22629	0.902971	5982	3	-0.032228	0.25263	0.44589	0.927962	10966	3	-0.032228
HOXB13	12	0.094536	0.26624	0.902971	5983	7	-0.25071	0.18156	0.37652	0.884713	9126	4	-0.25071
CYP2J2	12	0.094544	0.26692	0.902971	5984	5	0.058199	0.026485	0.069366	0.63053	2365	4	0.058199
FAM19A2	12	0.094547	0.26692	0.902971	5985	7	-0.30428	0.071726	0.17078	0.732824	4994	5	-0.30428
BTNL8	12	0.094555	0.26692	0.902971	5986	6	-0.22806	0.89687	0.95755	1.0	19732	2	-0.22806
C19orf47	12	0.094557	0.26692	0.902971	5987	3	0.24879	0.061457	0.14728	0.706863	4430	7	0.24879
INPP5D	12	0.094645	0.26692	0.902971	5988	7	-0.15883	0.12078	0.27031	0.813963	7071	4	-0.15883
NRBP2	12	0.094669	0.26692	0.902971	5989	5	-0.012339	0.16225	0.33117	0.841553	8477	5	-0.012339
PLSCR2	12	0.09467	0.26692	0.902971	5990	5	-0.044084	0.090511	0.21407	0.77579	5933	3	-0.044084
ARHGEF18	12	0.094672	0.26692	0.902971	5991	5	-0.23287	0.47091	0.7109	1.0	15135	4	-0.23287
KRT18	12	0.094741	0.26692	0.902971	5992	4	0.14071	0.0047145	0.013674	0.489124	575	5	0.14071
NDUFAF2	12	0.094758	0.26692	0.902971	5993	7	-0.2217	0.33012	0.57492	0.971709	12634	1	-0.2217
PRSS8	12	0.09476	0.26692	0.902971	5994	5	0.038794	0.18489	0.3804	0.884713	9236	5	0.038794
TTLL6	12	0.0948	0.26703	0.902971	5995	4	0.10979	0.11118	0.25342	0.812169	6714	5	0.10979
SLC25A43	12	0.094833	0.26703	0.902971	5996	4	0.18492	0.052205	0.1287	0.70531	3898	6	0.18492
CSF2RB	12	0.094848	0.26703	0.902971	5997	6	-0.23699	0.15814	0.32594	0.839738	8338	2	-0.23699
ANO4	12	0.094848	0.26703	0.902971	5998	6	-0.24422	0.38602	0.63841	0.990105	13781	3	-0.24422
hsa-mir-7153	8	0.094872	0.22679	0.902971	5999	4	-0.22849	0.75024	0.85777	1.0	18405	1	-0.22849
hsa-mir-1246	8	0.094886	0.22679	0.902971	6000	4	-0.099821	0.70888	0.8277	1.0	18024	2	-0.099821
FBN1	12	0.094913	0.2673	0.902971	6001	7	-0.2287	0.23131	0.4576	0.933662	10496	4	-0.2287
ARX	12	0.094924	0.2673	0.902971	6002	2	0.12701	0.3137	0.55633	0.969536	12311	5	0.12701
SRSF11	12	0.094932	0.2673	0.902971	6003	6	-0.22738	0.23943	0.46835	0.938073	10672	5	-0.22738
hsa-mir-4432	8	0.094939	0.22679	0.902971	6004	4	-0.12471	0.5024	0.69835	1.0	15572	3	-0.12471
CXCL5	12	0.094948	0.2673	0.902971	6005	5	-0.22831	0.26617	0.50058	0.952692	11265	1	-0.22831
ELAVL3	12	0.095053	0.2673	0.902971	6006	4	-0.009263	0.079841	0.18858	0.743938	5427	4	-0.009263
PALM2	12	0.095062	0.2673	0.902971	6007	4	0.10436	0.0021358	0.0060356	0.410519	312	5	0.10436
C19orf45	12	0.095068	0.2673	0.902971	6008	6	-0.10432	0.21463	0.43369	0.918392	10113	4	-0.10432
PRR14	12	0.09509	0.2673	0.902971	6009	7	-0.1938	0.9531	0.9801	1.0	20206	1	-0.1938
DFNA5	12	0.095104	0.26746	0.902971	6010	7	-0.25481	0.58872	0.79909	1.0	16741	3	-0.25481
PHF10	12	0.095108	0.26746	0.902971	6011	4	0.017796	0.045579	0.11433	0.692479	3503	3	0.017796
PCNXL2	12	0.095109	0.26746	0.902971	6012	5	-0.22483	0.82745	0.93279	1.0	19194	2	-0.22483
ZNF497	12	0.095146	0.26746	0.902971	6013	7	-0.20131	0.64152	0.84005	1.0	17400	2	-0.20131
FAM47A	12	0.095154	0.26746	0.902971	6014	3	0.087426	0.02354	0.062974	0.62605	2145	4	0.087426
SPRY2	12	0.095186	0.26747	0.902971	6015	6	-0.16504	0.028225	0.073133	0.631926	2489	5	-0.16504
C1orf86	12	0.095225	0.26747	0.902971	6016	3	0.29658	0.025624	0.067115	0.62605	2298	8	0.29658
TAT	12	0.095313	0.26819	0.902971	6017	5	0.12626	0.2634	0.49703	0.952473	11205	5	0.12626
hsa-mir-3135b	8	0.095325	0.22679	0.902971	6018	2	0.31947	0.52745	0.72111	1.0	15898	3	0.31947
PSG4	12	0.095328	0.2682	0.902971	6019	6	-0.28108	0.26892	0.50514	0.955459	11328	2	-0.28108
ICT1	12	0.095337	0.2682	0.902971	6020	1	0.44569	0.0035017	0.0099793	0.476938	451	8	0.44569
SYT2	12	0.095356	0.2682	0.902971	6021	5	0.31575	0.058374	0.14092	0.706863	4256	7	0.31575
MYO5B	12	0.095378	0.2682	0.902971	6022	6	-0.14874	0.052947	0.13074	0.70531	3944	4	-0.14874
PCNT	12	0.095388	0.26848	0.902971	6023	6	-0.29283	0.27358	0.5122	0.960617	11435	5	-0.29283
KLC1	12	0.095429	0.26848	0.902971	6024	4	0.12224	0.29402	0.53785	0.966257	11861	4	0.12224
COL4A2	12	0.095495	0.2686	0.902971	6025	6	-0.32744	0.86993	0.9494	1.0	19561	2	-0.32744
EFNA3	12	0.095528	0.26872	0.902971	6026	5	-0.050631	0.074048	0.17642	0.73324	5121	2	-0.050631
SGSM1	12	0.09559	0.26872	0.902971	6027	5	-0.26496	0.99653	0.99655	1.0	20626	0	-0.26496
ZC4H2	12	0.095597	0.26872	0.902971	6028	6	-0.15698	0.28683	0.52853	0.965797	11708	4	-0.15698
SEC24B	12	0.095605	0.26872	0.902971	6029	7	-0.23851	0.58079	0.78936	1.0	16647	2	-0.23851
