Gene	sgRNA	NKselection|beta	NKselection|z	NKselection|p-value	NKselection|fdr	NKselection|wald-p-value	NKselection|wald-fdr
NonTargetingControlGuideForHuman_0958	1	-0.24717	-0.59557	0.77504	0.99682	0.55146	0.8504
GAPT	6	0.90827	1.0043	0.264	0.94696	0.31523	0.84383
NonTargetingControlGuideForHuman_0110	1	0.23604	0.65164	0.99106	0.99944	0.51463	0.84562
EVC2	6	-0.11926	-0.34224	0.55427	0.98936	0.73217	0.90286
ZBTB22	6	-0.79658	-1.2594	0.093792	0.8922	0.20787	0.84383
NonTargetingControlGuideForHuman_0982	1	3.2722	0.1219	0.096373	0.89382	0.90298	0.96323
FAM217B	6	0.97306	1.1122	0.22501	0.94021	0.26606	0.84383
COL20A1	6	0.63492	0.99839	0.49726	0.98755	0.31809	0.84383
STAT1	6	-1.1237	-1.0454	0.031756	0.78744	0.29585	0.84383
BCL9	6	-0.42253	-1.0399	0.28267	0.94792	0.29838	0.84383
NUAK2	6	0.22147	0.53445	0.97709	0.99944	0.59303	0.85881
SIK2	6	0.08915	0.18029	0.79421	0.99682	0.85692	0.94542
TMEM214	6	-0.14563	-0.29737	0.52616	0.98798	0.76618	0.91303
SKP2	6	-1.1855	-1.2455	0.024566	0.75211	0.21294	0.84383
NPPC	6	0.27976	2.1946	0.93889	0.99751	0.028189	0.84383
EPHX1	6	0.13153	0.32318	0.85085	0.99682	0.74656	0.90664
NXNL1	6	-0.61851	-1.2824	0.16376	0.92964	0.19971	0.84383
C8orf86	6	0.67015	0.90727	0.46112	0.9862	0.36426	0.84383
E2F4	6	0.70382	1.2318	0.42656	0.98051	0.21803	0.84383
GPR12	6	-0.14644	-0.2803	0.5251	0.98798	0.77925	0.91648
CACNG7	6	1.1682	0.87767	0.13154	0.91562	0.38012	0.84383
ST8SIA1	6	-0.11174	-0.17307	0.56197	0.98944	0.86259	0.94695
SRD5A2	6	0.31527	0.4432	0.88989	0.99682	0.65762	0.87752
NTHL1	6	-0.19874	-0.47862	0.47246	0.98674	0.63221	0.87083
C5orf47	6	0.30635	2.0865	0.90229	0.99682	0.036934	0.84383
CABP4	6	0.24913	0.53927	0.9835	0.99944	0.5897	0.85854
KIAA1217	6	0.58976	1.1388	0.54321	0.98816	0.2548	0.84383
TOMM5	6	0.037564	0.068982	0.73019	0.99682	0.945	0.97782
HTR3C	6	-0.31608	-0.92903	0.36443	0.96557	0.35287	0.84383
GOLPH3L	6	-0.72671	-1.7765	0.11946	0.90965	0.075646	0.84383
hsa-mir-6784	4	-0.17679	-0.36193	0.59082	0.99034	0.7174	0.89702
THAP1	6	0.89321	0.70176	0.2728	0.94734	0.48283	0.84383
HIST1H2AJ	4	0.72267	0.77537	0.51201	0.98798	0.43812	0.84383
PLSCR5	6	-0.12528	-0.3991	0.54773	0.98827	0.68982	0.88761
hsa-mir-2682	4	0.54625	0.5842	0.66336	0.99682	0.55908	0.85269
VEPH1	6	-0.007981	-0.019386	0.67834	0.99682	0.98453	0.9943
HAND1	6	1.2151	1.0944	0.11509	0.90965	0.27379	0.84383
ZBTB25	6	0.16119	0.32029	0.89081	0.99682	0.74875	0.90717
ACTL7A	6	-0.1192	-0.33405	0.55441	0.98936	0.73834	0.90464
FSCN3	6	0.51232	1.3667	0.63161	0.99168	0.17173	0.84383
ANKMY2	6	0.52567	0.68712	0.61502	0.99078	0.49201	0.84383
hsa-mir-5684	4	0.92525	0.84855	0.3612	0.9642	0.39613	0.84383
hsa-mir-1915	4	0.75612	0.68612	0.48403	0.98755	0.49264	0.84383
RFX2	6	0.16664	0.24472	0.89856	0.99682	0.80667	0.92615
RPL31	6	-0.55898	-0.97081	0.19367	0.93708	0.33164	0.84383
ADAM19	6	0.22867	0.4617	0.98742	0.99944	0.6443	0.87389
LOC441155	6	0.54524	1.1611	0.59188	0.99044	0.24562	0.84383
PHOSPHO2-KLHL23	2	1.0236	0.68131	0.45426	0.98503	0.49568	0.84383
TBXAS1	6	-0.22394	-0.28449	0.44891	0.98414	0.77604	0.91508
MYL12B	5	0.74107	1.017	0.44343	0.98346	0.30916	0.84383
MAN2B1	6	-0.59094	-1.2057	0.1774	0.93462	0.22794	0.84383
LSM12	6	-0.32605	-0.56788	0.35576	0.96271	0.57012	0.85492
FOXI3	6	0.68831	0.96664	0.44241	0.98346	0.33373	0.84383
hsa-mir-300	4	0.72011	0.80479	0.51431	0.98798	0.42094	0.84383
KCTD4	6	0.21433	0.43724	0.9652	0.99919	0.66194	0.87894
FAM19A2	6	-0.18144	-0.387	0.49025	0.98755	0.69875	0.8911
CCER1	6	1.0075	1.1576	0.2056	0.94021	0.24702	0.84383
USHBP1	6	-0.013499	-0.032086	0.67212	0.99682	0.9744	0.99001
DBF4	5	1.0381	1.1409	0.23058	0.94129	0.25392	0.84383
MORF4L2	6	0.08238	0.19626	0.7849	0.99682	0.8444	0.94144
LOC100288524	6	-1.4917	-2.4985	0.0083883	0.61745	0.012471	0.84383
NSA2	6	0.4233	0.6844	0.74798	0.99682	0.49372	0.84383
PSMD14	6	0.40119	0.42761	0.77605	0.99682	0.66893	0.88132
hsa-mir-571	4	0.80815	1.0845	0.44352	0.98346	0.27814	0.84383
ETS2	6	1.9219	0.81114	0.012536	0.68094	0.41729	0.84383
DOPEY1	6	-0.35117	-0.7926	0.3365	0.95579	0.42801	0.84383
ORC5	6	0.76725	1.2111	0.36802	0.96832	0.22584	0.84383
IGSF11	6	0.42431	1.0618	0.74674	0.99682	0.28832	0.84383
DDX52	6	0.10231	0.25191	0.81168	0.99682	0.80111	0.92402
VTI1B	6	0.78948	1.1309	0.3488	0.95823	0.25811	0.84383
PPAP2C	6	0.13312	0.19654	0.8533	0.99682	0.84419	0.94144
POTEH	2	2.2437	0.33133	0.099553	0.90226	0.7404	0.90505
CTU2	6	0.29459	0.50955	0.91884	0.9972	0.61036	0.86313
FDPS	6	-1.7381	-0.7998	0.0039637	0.52439	0.42383	0.84383
ATP6V1G1	6	1.8735	0.56903	0.01461	0.68094	0.56934	0.85464
ART4	6	0.74954	1.1916	0.38323	0.96869	0.23343	0.84383
TUBGCP6	6	-0.3194	-0.53066	0.36102	0.9642	0.59565	0.85908
ENO1	6	-1.5325	-0.75212	0.007743	0.61314	0.45198	0.84383
TEAD4	6	0.10936	0.3059	0.82136	0.99682	0.75968	0.91111
LOC388849	6	-0.36379	-0.58425	0.3264	0.95199	0.55905	0.85269
DTL	6	0.17155	0.37846	0.90648	0.99682	0.70509	0.8934
STRN3	6	0.5257	0.95785	0.61497	0.99078	0.33814	0.84383
SLC17A8	6	0.34903	0.9219	0.84528	0.99682	0.35658	0.84383
RNF115	6	0.11026	0.22977	0.82214	0.99682	0.81827	0.93088
FLT3	6	0.10793	0.20415	0.81924	0.99682	0.83824	0.93955
TMEM231	6	-0.15939	-0.23751	0.51256	0.98798	0.81226	0.92913
CD53	6	-0.14798	-0.4546	0.52348	0.98798	0.6494	0.8754
NAGPA	6	-0.50449	-0.60375	0.22639	0.94021	0.54601	0.84929
MED19	6	3.2993	0.29849	0.00032263	0.28571	0.76533	0.91286
CHCHD5	6	0.64527	1.1546	0.48647	0.98755	0.24826	0.84383
RALGPS2	6	0.95714	1.233	0.23372	0.9415	0.21756	0.84383
CDC42EP4	6	0.27574	0.57524	0.94502	0.99805	0.56513	0.8545
PLCG2	6	-0.57545	-1.2289	0.18427	0.93547	0.21909	0.84383
GTF2H4	6	-0.40426	-0.6818	0.29589	0.95018	0.49537	0.84383
RREB1	6	0.13242	0.17143	0.8521	0.99682	0.86388	0.9473
PKN2	6	0.21582	0.55692	0.96737	0.99944	0.57758	0.8561
PCBD2	6	0.13263	0.23201	0.85224	0.99682	0.81653	0.93058
RGP1	6	0.043204	0.086738	0.73646	0.99682	0.93088	0.9726
hsa-mir-6804	4	-0.066431	-0.11409	0.69553	0.99682	0.90916	0.96463
hsa-mir-6735	4	-0.58624	-1.2747	0.28059	0.94792	0.20242	0.84383
RHOXF1	6	0.48025	0.79552	0.67166	0.99682	0.42631	0.84383
WDR92	6	0.33495	0.30923	0.86252	0.99682	0.75714	0.90987
SEMA3E	6	0.85527	1.3308	0.29778	0.95018	0.18325	0.84383
SMAD4	6	-0.25317	-0.37594	0.42103	0.97893	0.70696	0.89377
LCE2C	6	0.091496	0.15012	0.79735	0.99682	0.88067	0.95473
LITAF	6	0.54006	0.761	0.59815	0.99078	0.44666	0.84383
RYBP	6	1.4492	1.0072	0.056183	0.83142	0.31384	0.84383
LY75-CD302	4	1.1271	0.73115	0.24616	0.9415	0.46469	0.84383
TBX1	6	-0.4367	-0.57333	0.27179	0.94696	0.56642	0.85454
HBM	6	-0.36196	-0.93878	0.32788	0.95199	0.34784	0.84383
SEPT12	6	0.94572	1.3499	0.24054	0.9415	0.17706	0.84383
LPIN1	6	0.73487	0.9892	0.39651	0.9739	0.32257	0.84383
OSGEP	6	-0.75517	-1.0884	0.10951	0.90965	0.2764	0.84383
hsa-mir-4794	3	1.3455	0.74698	0.21943	0.94021	0.45507	0.84383
ACOX1	6	0.46977	0.89227	0.68512	0.99682	0.37225	0.84383
FAM26F	6	0.3828	0.73812	0.79974	0.99682	0.46044	0.84383
NonTargetingControlGuideForHuman_0780	1	-0.036289	-0.10214	0.88095	0.99682	0.91865	0.96799
CCDC66	6	0.14828	0.19935	0.87344	0.99682	0.84199	0.94073
EID2	6	0.27493	0.42164	0.94644	0.9983	0.67329	0.88258
OR5H14	6	-0.57967	-1.351	0.18251	0.93547	0.1767	0.84383
IQGAP2	6	0.44218	0.84008	0.72107	0.99682	0.40087	0.84383
NonTargetingControlGuideForHuman_0983	1	1.2773	0.47317	0.46274	0.98648	0.63609	0.87168
VCPIP1	6	-0.84843	-2.1158	0.078951	0.86261	0.034358	0.84383
SPACA1	6	0.45472	1.1581	0.70623	0.99682	0.24683	0.84383
SCYL3	6	0.37575	0.42691	0.80942	0.99682	0.66945	0.88132
DUOX1	6	0.93662	1.1595	0.24616	0.9415	0.24626	0.84383
OR2AT4	6	0.037193	0.071283	0.73001	0.99682	0.94317	0.97739
USP53	6	0.24812	0.52193	0.98516	0.99944	0.60172	0.86034
TMEM212	6	-0.21968	-0.5258	0.45269	0.98447	0.59902	0.86014
GRIN2D	6	-0.047113	-0.10409	0.63341	0.99235	0.9171	0.96721
hsa-mir-346	4	-0.67727	-1.0023	0.23058	0.94129	0.31618	0.84383
NonTargetingControlGuideForHuman_0908	1	0.51418	0.71397	0.85708	0.99682	0.47525	0.84383
LIPT1	6	1.0276	0.71067	0.1951	0.93708	0.47729	0.84383
CDC42EP3	6	0.10149	0.32303	0.8103	0.99682	0.74667	0.90668
CCDC102A	6	-0.31167	-0.67253	0.36825	0.96832	0.50125	0.84383
ARFGAP2	6	-0.39926	-0.83375	0.29995	0.95101	0.40442	0.84383
CNOT4	6	0.62349	0.73178	0.50818	0.98798	0.4643	0.84383
CCPG1	6	-0.11486	-0.28252	0.55837	0.98944	0.77755	0.91568
USH1G	6	-0.24624	-0.71402	0.42665	0.98051	0.47521	0.84383
MAP2K2	6	0.19108	0.47549	0.93488	0.99751	0.63444	0.87157
RFX5	6	-0.19086	-0.37304	0.48085	0.98755	0.70912	0.89496
EPB41	6	0.42741	0.80655	0.74231	0.99682	0.41992	0.84383
GPAA1	6	0.26517	0.43362	0.96142	0.99914	0.66456	0.87991
hsa-mir-219a-1	4	0.26478	0.22948	0.95262	0.99845	0.81849	0.93099
ETV7	6	-0.12845	-0.25197	0.54441	0.98816	0.80107	0.92401
ZNF485	6	0.13821	0.37477	0.85892	0.99682	0.70783	0.89425
LCE1D	6	0.19405	0.43459	0.93912	0.99751	0.66386	0.87963
HRCT1	6	0.43603	0.9259	0.72918	0.99682	0.3545	0.84383
PARVA	6	-0.19423	-0.39736	0.47753	0.98755	0.69111	0.88835
SPDYA	6	-0.22349	-0.38264	0.44928	0.98414	0.70199	0.89239
RHOF	6	-0.036686	-0.087573	0.64507	0.99425	0.93022	0.97256
MED6	6	0.5749	0.61773	0.56045	0.98944	0.53675	0.84761
ZNF107	6	0.17696	0.39158	0.91478	0.9972	0.69537	0.89006
hsa-mir-520c	3	-0.98848	-1.3775	0.17588	0.93462	0.16836	0.84383
KSR1	6	1.2797	1.0111	0.094944	0.89255	0.31198	0.84383
STX2	6	1.1417	1.1957	0.14228	0.92639	0.23181	0.84383
NonTargetingControlGuideForHuman_0080	1	-0.47705	-1.1952	0.67175	0.99682	0.23202	0.84383
hsa-mir-135a-1	4	0.085676	0.20409	0.84938	0.99682	0.83828	0.93955
ELOVL3	6	0.13911	1.5275	0.86016	0.99682	0.12664	0.84383
VKORC1	6	0.32859	0.55834	0.87067	0.99682	0.57661	0.8561
DAP3	6	0.94768	0.85298	0.2392	0.9415	0.39367	0.84383
RPL26	6	0.47778	0.69909	0.67581	0.99682	0.4845	0.84383
hsa-mir-4328	4	-0.58952	-1.7912	0.27879	0.94792	0.073255	0.84383
TMBIM1	6	-0.74453	-1.8489	0.11356	0.90965	0.064472	0.84383
PRCD	6	1.4733	1.006	0.052496	0.81766	0.31443	0.84383
MTRNR2L5	4	1.3262	0.75365	0.16468	0.93103	0.45106	0.84383
TDRP	5	0.1561	0.37898	0.90303	0.99682	0.7047	0.8934
METTL2B	6	1.5379	0.73606	0.042909	0.80635	0.46169	0.84383
hsa-mir-1972-1	4	0.41446	0.63467	0.78983	0.99682	0.52565	0.84562
KRTAP10-5	6	0.77281	1.016	0.36272	0.96517	0.30963	0.84383
ALOX15B	6	-0.47479	-0.83047	0.24639	0.9415	0.40627	0.84383
USP14	6	0.86529	0.74608	0.29027	0.94873	0.45562	0.84383
MID1IP1	6	-0.018218	-0.052358	0.66627	0.99682	0.95824	0.98348
HIAT1	6	0.63639	0.87005	0.4956	0.98755	0.38427	0.84383
TCTA	6	0.099269	0.24811	0.80808	0.99682	0.80405	0.92502
MNX1	6	0.36696	0.64891	0.82076	0.99682	0.5164	0.84562
GUF1	6	-0.41194	-1.0342	0.29027	0.94873	0.30104	0.84383
KLHDC8B	6	-1.1176	-1.9821	0.031986	0.78744	0.047463	0.84383
METTL9	6	0.34703	0.57933	0.84777	0.99682	0.56236	0.85333
C10orf88	6	0.85584	0.98268	0.29709	0.95018	0.32576	0.84383
hsa-mir-873	4	0.68418	1.116	0.5433	0.98816	0.26441	0.84383
RALGAPA2	6	0.38091	0.72781	0.80237	0.99682	0.46673	0.84383
HOXA10	6	0.88795	1.2342	0.2758	0.94792	0.21712	0.84383
RSC1A1	6	0.32327	0.63895	0.87915	0.99682	0.52285	0.84562
HIST1H2AB	6	0.70663	0.92286	0.42388	0.98014	0.35608	0.84383
CCK	6	-0.075789	-0.18941	0.60151	0.99078	0.84977	0.94297
CASP8AP2	6	-0.78388	-0.70398	0.098262	0.89815	0.48144	0.84383
LAMC3	6	-0.40918	-0.39525	0.29188	0.94873	0.69266	0.88875
hsa-mir-3912	4	0.93416	1.0872	0.35627	0.96312	0.27694	0.84383
WDR37	6	-0.4827	-1.0924	0.24026	0.9415	0.27466	0.84383
PPP1R3B	6	0.42677	0.88234	0.74333	0.99682	0.37759	0.84383
PDZK1	6	0.97791	1.0457	0.22178	0.94021	0.2957	0.84383
MRPS22	6	1.1819	0.69997	0.12652	0.9127	0.48395	0.84383
XRN1	6	0.22967	1.6227	0.98903	0.99944	0.10465	0.84383
NonTargetingControlGuideForHuman_0007	1	-0.91874	-1.3413	0.49417	0.98755	0.17983	0.84383
HIGD1A	6	0.10204	0.1663	0.81108	0.99682	0.86792	0.94901
ZNF385B	6	0.61299	1.2274	0.51952	0.98798	0.21967	0.84383
SPEF1	6	-0.43893	-0.91465	0.27004	0.94696	0.36037	0.84383
KCNJ13	6	-0.24341	-0.70376	0.4302	0.98153	0.48159	0.84383
C17orf58	6	0.050643	0.067338	0.74457	0.99682	0.94631	0.97828
hsa-mir-1283-1	4	0.3355	0.61921	0.87339	0.99682	0.53578	0.84761
SYTL3	6	-0.053743	-0.093562	0.62594	0.99168	0.92546	0.97022
RANGAP1	6	0.6666	1.0125	0.46417	0.98648	0.31128	0.84383
hsa-mir-4642	4	-0.041387	-0.099596	0.71945	0.99682	0.92066	0.96875
USP9Y	6	0.13709	0.32221	0.85777	0.99682	0.74729	0.90682
NFKBIZ	6	0.52403	0.68417	0.61704	0.99078	0.49387	0.84383
TMEM183A	6	0.065019	0.16902	0.76227	0.99682	0.86578	0.94787
ANAPC15	6	0.37263	0.53585	0.81306	0.99682	0.59207	0.85876
KYNU	6	-0.11337	-0.34352	0.55971	0.98944	0.73121	0.90256
IL27RA	6	1.0317	0.95889	0.19307	0.93708	0.33761	0.84383
CHERP	6	-0.0080849	-0.010878	0.67807	0.99682	0.99132	0.99714
LMBR1L	6	0.10315	0.14302	0.81292	0.99682	0.88627	0.95659
hsa-mir-1912	2	-0.055241	-0.082002	0.81827	0.99682	0.93465	0.97406
SLC28A1	6	0.62214	0.90878	0.50961	0.98798	0.36346	0.84383
TXLNA	6	0.30157	0.5715	0.90925	0.99682	0.56766	0.85454
GNA15	6	0.60263	0.73263	0.53012	0.98798	0.46379	0.84383
NonTargetingControlGuideForHuman_0880	1	-0.89315	-1.4992	0.50357	0.98755	0.13383	0.84383
MAPK10	6	0.17058	0.3471	0.90501	0.99682	0.72852	0.90164
TCN1	6	-0.32314	-1.1134	0.35821	0.96391	0.26554	0.84383
NonTargetingControlGuideForHuman_0857	1	1.279	0.49452	0.46232	0.98648	0.62094	0.86742
FNTB	6	-1.5265	-1.6834	0.0078813	0.61484	0.092288	0.84383
LGALS14	6	-0.008147	-0.023249	0.67784	0.99682	0.98145	0.99377
TERT	6	-0.73849	-2.0739	0.11532	0.90965	0.038089	0.84383
MPI	6	-0.31946	-0.9195	0.36102	0.9642	0.35783	0.84383
CFH	6	0.52189	0.64597	0.61986	0.99159	0.5183	0.84562
DENND2C	6	-0.15576	-0.43744	0.51565	0.98798	0.66179	0.87894
CACTIN	6	0.2769	0.31728	0.94299	0.99751	0.75103	0.90806
NonTargetingControlGuideForHuman_0267	1	0.50772	0.42885	0.86044	0.99682	0.66804	0.88122
PCBP2	6	-0.65928	-1.0201	0.14721	0.92689	0.30767	0.84383
SMDT1	6	-0.55257	-1.1683	0.19699	0.93708	0.2427	0.84383
ALDH3A1	6	0.63618	1.1048	0.49583	0.98755	0.26924	0.84383
EIF4A1	6	-0.34543	-0.65553	0.34074	0.95588	0.51213	0.84562
TMEM38A	6	0.80142	0.91491	0.33866	0.95579	0.36024	0.84383
TRADD	6	-1.1196	-2.4689	0.031894	0.78744	0.013551	0.84383
hsa-mir-762	4	-0.31353	-0.54195	0.47278	0.98674	0.58785	0.85852
DAO	6	0.34293	0.68513	0.8533	0.99682	0.49326	0.84383
PRKD3	6	-0.553	-1.7456	0.19662	0.93708	0.080872	0.84383
DDHD1	6	0.11127	0.19023	0.82352	0.99682	0.84913	0.94288
OR4X2	6	-0.10073	-0.19394	0.57487	0.98944	0.84622	0.94227
NonTargetingControlGuideForHuman_0987	1	0.51788	0.65865	0.85542	0.99682	0.51012	0.84552
ZC3H4	6	0.85158	0.89961	0.30092	0.95101	0.36833	0.84383
LY86	6	0.37775	0.76294	0.80661	0.99682	0.4455	0.84383
PPP1R14D	6	-0.21778	-0.69303	0.45453	0.98503	0.48829	0.84383
MCF2	6	0.88302	1.1336	0.27907	0.94792	0.25697	0.84383
SUSD2	6	-0.75757	-1.8464	0.10854	0.90965	0.064836	0.84383
ACR	6	-0.073355	-0.12765	0.60437	0.99078	0.89843	0.96129
EXOSC2	6	0.89393	0.85152	0.27243	0.94712	0.39448	0.84383
GSS	6	2.3591	0.55615	0.003088	0.46853	0.57811	0.8561
CD19	6	-0.45791	-0.89955	0.25699	0.94611	0.36836	0.84383
PSMA7	6	-0.54004	-1.0229	0.20496	0.94021	0.30637	0.84383
ZCCHC7	6	-0.2377	-0.4058	0.43554	0.98192	0.68489	0.88565
UPK3A	6	-0.3268	-0.6394	0.35526	0.96207	0.52257	0.84562
ST20-MTHFS	1	1.8135	0.35846	0.31143	0.95153	0.72	0.89801
PXMP2	6	0.62827	0.93969	0.50339	0.98755	0.34738	0.84383
FANCB	6	0.14369	0.19174	0.86726	0.99682	0.84795	0.94266
IGSF1	6	-0.094068	-0.24527	0.58257	0.98944	0.80625	0.92597
ATP5A1	6	-2.0898	-1.7079	0.0014749	0.40909	0.087653	0.84383
WDR33	6	0.38758	0.555	0.7943	0.99682	0.57889	0.8561
hsa-mir-548l	4	-0.51103	-1.1974	0.32617	0.95199	0.23115	0.84383
MBD3L2	6	-0.13416	-0.15635	0.53855	0.98816	0.87576	0.95262
CLEC10A	6	0.49723	1.0663	0.64921	0.99491	0.28628	0.84383
POLH	6	-0.026153	-0.050152	0.65733	0.99644	0.96	0.984
ABCF1	6	-0.40289	-1.0173	0.29714	0.95018	0.30901	0.84383
GLTPD1	6	0.24415	0.46479	0.99037	0.99944	0.64208	0.8728
ECD	6	0.81256	0.89854	0.32986	0.95439	0.3689	0.84383
TULP2	6	0.43437	0.93757	0.73139	0.99682	0.34846	0.84383
SS18L2	6	0.64006	0.88494	0.49159	0.98755	0.37619	0.84383
RAB5C	6	0.22234	0.31387	0.97852	0.99944	0.75362	0.90885
ZKSCAN1	6	0.4774	0.83046	0.67608	0.99682	0.40628	0.84383
MMP28	6	-2.0492	-2.3393	0.001567	0.40909	0.019319	0.84383
SDCBP2	6	0.38892	0.89933	0.7926	0.99682	0.36848	0.84383
OR1K1	6	-0.0053591	-0.01564	0.68161	0.99682	0.98752	0.99574
NonTargetingControlGuideForHuman_0290	1	1.8584	0.34571	0.30239	0.95101	0.72956	0.90204
MRGPRX2	6	0.62174	1.0908	0.50989	0.98798	0.27537	0.84383
FAM76B	6	-0.73602	-1.5697	0.11624	0.90965	0.11648	0.84383
ACSL3	6	1.265	0.94297	0.099553	0.90226	0.3457	0.84383
TBCE	6	-0.10308	-0.20722	0.57201	0.98944	0.83584	0.93819
BICD2	6	0.30208	0.45678	0.90879	0.99682	0.64783	0.87509
hsa-mir-183	4	0.13955	0.28172	0.90736	0.99682	0.77816	0.91612
PARP16	6	0.30889	0.58623	0.89856	0.99682	0.55772	0.85256
PENK	6	0.30015	0.70125	0.91183	0.9972	0.48315	0.84383
UQCRFS1	6	-0.039789	-0.04567	0.64124	0.99372	0.96357	0.9849
CNST	6	0.041357	0.1463	0.73439	0.99682	0.88369	0.95594
FTSJD2	2	-1.6354	-0.66302	0.11296	0.90965	0.50732	0.84469
ZNF460	6	-0.023982	-0.043343	0.65968	0.99682	0.96543	0.9856
RHOJ	6	0.05079	0.074367	0.7448	0.99682	0.94072	0.97664
PICK1	6	-0.22487	-0.58268	0.44794	0.98402	0.56011	0.85269
HIST1H4E	6	0.23127	0.29834	0.99138	0.99944	0.76544	0.91289
hsa-mir-4264	4	0.4116	0.65356	0.79209	0.99682	0.5134	0.84562
CDC37L1	6	0.072666	0.21034	0.77149	0.99682	0.8334	0.9372
ORMDL1	6	-0.10977	-0.29388	0.56418	0.98944	0.76885	0.91388
ANGEL1	6	1.1006	0.98121	0.15882	0.92898	0.32649	0.84383
WIZ	6	1.3023	0.69848	0.089183	0.89048	0.48488	0.84383
NIPAL1	6	1.1053	1.1023	0.15684	0.92898	0.27032	0.84383
CYP11A1	6	0.21	0.28777	0.95963	0.99895	0.77352	0.91479
FLNC	6	0.045711	0.11761	0.7396	0.99682	0.90637	0.96414
NonTargetingControlGuideForHuman_0820	1	0.12845	0.17498	0.95741	0.99885	0.86109	0.9462
hsa-mir-6753	4	1.0546	0.96881	0.2858	0.94792	0.33264	0.84383
PLA2G4F	6	-0.12415	-0.21071	0.54897	0.98904	0.83311	0.93694
SERPINA5	6	0.46734	0.77439	0.68839	0.99682	0.4387	0.84383
ZNF479	4	1.0445	0.74066	0.29175	0.94873	0.4589	0.84383
FUT8	6	-0.226	-0.39456	0.44707	0.98349	0.69317	0.88909
VRK1	6	0.41886	0.64743	0.75384	0.99682	0.51735	0.84562
TICRR	6	0.10407	0.11264	0.81454	0.99682	0.91032	0.96463
CAPN5	6	0.61312	0.71543	0.51929	0.98798	0.47434	0.84383
ZFP36L1	6	-0.71192	-1.5582	0.12476	0.91089	0.11918	0.84383
KIAA1024L	6	-1.0894	-1.5031	0.035443	0.7907	0.13282	0.84383
BRE	6	0.35575	0.68742	0.83629	0.99682	0.49182	0.84383
ACKR2	6	-0.99124	-2.3479	0.048716	0.81399	0.01888	0.84383
PTCHD4	6	-0.288	-0.3687	0.38867	0.9708	0.71235	0.8955
USP44	6	1.6177	0.95846	0.03323	0.78884	0.33783	0.84383
NMD3	6	0.21186	0.31948	0.96221	0.99919	0.74936	0.90741
DMRTA1	6	-1.8863	-3.29	0.0024427	0.42969	0.0010019	0.4529
NEFH	6	0.20826	0.38005	0.95741	0.99885	0.70391	0.89309
LOC440335	5	1.124	0.67288	0.18864	0.93547	0.50102	0.84383
MROH9	6	-0.11197	-0.3832	0.56164	0.98944	0.70157	0.89234
ACPT	6	0.19854	0.49763	0.94469	0.99805	0.61875	0.86674
RASL10A	6	1.3504	0.98084	0.077292	0.86261	0.32667	0.84383
IL13RA2	6	0.54416	0.6819	0.59335	0.99078	0.4953	0.84383
TMEM43	6	0.13446	0.23021	0.8545	0.99682	0.81793	0.93088
KIAA0513	6	-0.011077	-0.021559	0.6747	0.99682	0.9828	0.99387
GSDMD	6	-0.46906	-0.87937	0.24967	0.9415	0.3792	0.84383
LCMT1	6	-0.52217	-0.80217	0.21611	0.94021	0.42245	0.84383
CPSF3	6	0.30369	0.7977	0.90616	0.99682	0.42504	0.84383
RMND5A	6	1.0473	0.89557	0.18427	0.93547	0.37048	0.84383
RASGEF1B	6	0.19674	1.431	0.94276	0.99751	0.15244	0.84383
GATAD2A	6	0.82558	0.94679	0.32032	0.95199	0.34374	0.84383
CA3	6	-0.31323	-0.85858	0.36673	0.96777	0.39057	0.84383
OR4C3	6	-0.51245	-0.99348	0.22118	0.94021	0.32048	0.84383
TPRN	6	0.1324	0.30183	0.8521	0.99682	0.76278	0.91159
hsa-mir-4431	4	0.65486	1.0176	0.56787	0.98944	0.30887	0.84383
KIAA0825	6	0.20989	0.65479	0.95949	0.99895	0.5126	0.84562
RP1L1	6	-0.34303	-0.60746	0.34235	0.95611	0.54355	0.84929
JUNB	6	0.45546	0.80644	0.70526	0.99682	0.41999	0.84383
FBXO40	6	1.0042	1.2863	0.20754	0.94021	0.19833	0.84383
hsa-mir-548w	3	0.99896	0.69759	0.37738	0.96858	0.48544	0.84383
ZNF792	6	-0.24542	-0.60882	0.42734	0.98076	0.54264	0.84915
MYL4	6	-0.19973	-0.58082	0.47099	0.98674	0.56136	0.85269
FOXI1	6	0.28711	0.7249	0.92985	0.99751	0.46851	0.84383
ZNF519	6	-0.4786	-1.2123	0.24344	0.9415	0.22539	0.84383
hsa-mir-3921	4	0.37185	0.70504	0.83353	0.99682	0.48078	0.84383
B3GAT1	6	-0.24821	-0.60674	0.42499	0.98014	0.54402	0.84929
MIS18A	6	1.0401	0.78472	0.18837	0.93547	0.43262	0.84383
hsa-mir-4516	4	0.74641	0.80889	0.4921	0.98755	0.41858	0.84383
SOHLH1	6	0.2261	0.71502	0.98382	0.99944	0.4746	0.84383
NonTargetingControlGuideForHuman_0887	1	0.26568	0.32851	0.97723	0.99944	0.74253	0.90588
FBN3	6	0.47915	0.51324	0.67336	0.99682	0.60778	0.862
TCP10L2	5	0.87414	0.9765	0.33369	0.95579	0.32882	0.84383
HCLS1	6	-0.13242	-0.2796	0.54044	0.98816	0.77979	0.91654
ACAD10	6	-0.5418	-1.5941	0.20404	0.94021	0.11092	0.84383
hsa-mir-3937	4	0.63611	0.64541	0.58179	0.98944	0.51866	0.84562
