id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
HMGN4	12	0.057793	0.20329	0.997892	4220	3	0.1037	0.055743	0.19978	0.974277	4198	5	0.1037
HIATL1	12	0.057796	0.2033	0.997892	4221	6	-0.15922	0.39686	0.69123	0.999761	14497	5	-0.15922
TIGD5	12	0.057859	0.20346	0.997892	4222	5	-0.2178	0.34941	0.64592	0.999761	13493	3	-0.2178
MKRN1	12	0.057866	0.20348	0.997892	4223	4	0.101	0.14485	0.38679	0.987655	8209	5	0.101
PROC	12	0.05791	0.20361	0.997892	4224	4	0.21068	0.019419	0.089007	0.974277	1853	6	0.21068
KLF3	12	0.057936	0.20367	0.997892	4225	6	-0.1118	0.571	0.8147	0.999761	17177	4	-0.1118
ZNF707	12	0.057962	0.20374	0.997892	4226	4	0.11001	0.20118	0.47628	0.99554	9982	5	0.11001
TAS1R3	12	0.057969	0.20376	0.997892	4227	5	-0.036092	0.10463	0.3174	0.979461	6753	3	-0.036092
DENND2C	12	0.057983	0.2038	0.997892	4228	5	0.055541	0.30881	0.6059	0.999761	12622	5	0.055541
NR2C2	11	0.057988	0.20109	0.997892	4229	5	-0.027706	0.71743	0.88317	0.999761	18970	2	-0.027706
HIF1A	12	0.057988	0.20381	0.997892	4230	7	-0.30399	0.70342	0.88988	0.999761	18844	1	-0.30399
RNF40	12	0.058031	0.20393	0.997892	4231	4	0.16302	0.2357	0.52735	0.999761	10943	6	0.16302
ARSH	12	0.058051	0.20399	0.997892	4232	7	-0.2218	0.86379	0.95348	0.999761	20441	3	-0.2218
RABGGTB	11	0.058051	0.20123	0.997892	4233	6	-0.49559	0.10324	0.30181	0.979461	6699	3	-0.49559
FAM76A	12	0.058079	0.20406	0.997892	4234	5	-0.067455	0.25947	0.55562	0.999761	11543	5	-0.067455
NELFCD	12	0.058082	0.20406	0.997892	4235	7	-0.30948	0.69979	0.8886	0.999761	18823	3	-0.30948
HIST1H2AK	12	0.058097	0.2041	0.997892	4236	7	-0.18513	0.67793	0.87801	0.999761	18576	1	-0.18513
CCDC82	12	0.05812	0.20416	0.997892	4237	7	-0.21958	0.62824	0.84886	0.999761	17953	2	-0.21958
BCL9	12	0.05812	0.20416	0.997892	4238	7	-0.37685	0.90891	0.9659	0.999761	20797	2	-0.37685
PDE4DIP	12	0.058121	0.20416	0.997892	4239	6	-0.12793	0.20305	0.4791	0.995647	10029	5	-0.12793
CNTF	12	0.058141	0.20422	0.997892	4240	7	-0.28648	0.99479	0.99481	0.999761	21585	1	-0.28648
hsa-mir-4456	8	0.058144	0.17895	0.997892	4241	3	0.030507	0.11674	0.30685	0.979461	7200	3	0.030507
EXT1	12	0.058154	0.20426	0.997892	4242	5	-0.19294	0.26496	0.56128	0.999761	11651	3	-0.19294
MPZL2	12	0.058178	0.20432	0.997892	4243	6	-0.21379	0.2741	0.57068	0.999761	11867	3	-0.21379
CDC5L	12	0.058187	0.20436	0.997892	4244	7	-0.31537	0.93155	0.97256	0.999761	20984	1	-0.31537
DPP8	12	0.058222	0.20445	0.997892	4245	4	0.10254	0.62572	0.84731	0.999761	17923	4	0.10254
MYL3	12	0.058225	0.20446	0.997892	4246	5	-0.10635	0.036669	0.14795	0.974277	3093	2	-0.10635
BTNL9	12	0.05823	0.20447	0.997892	4247	6	-0.13036	0.23613	0.52794	0.999761	10958	5	-0.13036
TBPL1	12	0.058237	0.20449	0.997892	4248	5	0.11132	0.17893	0.4419	0.994106	9296	4	0.11132
ADORA1	12	0.058269	0.20458	0.997892	4249	3	0.27064	0.11905	0.34296	0.98356	7278	6	0.27064
GRIK2	12	0.058317	0.2047	0.997892	4250	3	0.17289	0.21382	0.4953	0.996842	10346	6	0.17289
RAB3B	12	0.058335	0.20474	0.997892	4251	4	0.12981	0.20525	0.48241	0.995647	10092	6	0.12981
KRCC1	12	0.058366	0.20481	0.997892	4252	6	-0.23773	0.6978	0.8879	0.999761	18809	2	-0.23773
UBE3D	12	0.058388	0.20487	0.997892	4253	6	-0.13883	0.35934	0.65549	0.999761	13720	2	-0.13883
hsa-mir-1262	8	0.058397	0.17952	0.997892	4254	4	-0.22374	0.70748	0.84429	0.999761	18885	2	-0.22374
FAM175A	12	0.058414	0.20495	0.997892	4255	4	0.42047	0.0052504	0.030503	0.966402	643	7	0.42047
COL27A1	12	0.058427	0.20499	0.997892	4256	5	-0.10474	0.97286	0.98704	0.999761	21366	1	-0.10474
GMPR	12	0.058495	0.20517	0.997892	4257	7	-0.24592	0.49524	0.76926	0.999761	16142	4	-0.24592
H2BFWT	12	0.058525	0.20526	0.997892	4258	6	-0.18206	0.20771	0.48611	0.995647	10170	3	-0.18206
CALML6	12	0.058532	0.20528	0.997892	4259	4	0.079418	0.23331	0.52396	0.999761	10876	6	0.079418
UHMK1	12	0.058571	0.20538	0.997892	4260	3	0.0072808	0.51446	0.78076	0.999761	16411	4	0.0072808
MYH7	12	0.058602	0.20546	0.997892	4261	6	-0.003118	0.20373	0.48012	0.995647	10047	5	-0.003118
RAB2A	12	0.05865	0.20558	0.997892	4262	4	-0.0045887	0.57247	0.81559	0.999761	17196	3	-0.0045887
WDR43	12	0.058657	0.2056	0.997892	4263	5	-0.11136	0.2088	0.48774	0.995967	10206	5	-0.11136
TMEM52	12	0.058661	0.20561	0.997892	4264	4	-0.054633	0.23608	0.52788	0.999761	10957	4	-0.054633
CPVL	12	0.058698	0.20571	0.997892	4265	2	0.32582	0.031777	0.13356	0.974277	2792	8	0.32582
CLEC12A	12	0.058705	0.20572	0.997892	4266	7	-0.24122	0.73222	0.90036	0.999761	19100	2	-0.24122
RGL3	12	0.058745	0.20584	0.997892	4267	5	-0.094737	0.16143	0.41397	0.992632	8729	5	-0.094737
C17orf112	12	0.05878	0.20592	0.997892	4268	7	-0.30837	0.52054	0.78437	0.999761	16485	2	-0.30837
TMEM81	12	0.058824	0.20604	0.997892	4269	7	-0.32727	0.12382	0.35128	0.984063	7480	3	-0.32727
DERL1	12	0.058828	0.20605	0.997892	4270	3	-0.093896	0.28431	0.58113	0.999761	12088	4	-0.093896
SLC16A5	12	0.05884	0.20608	0.997892	4271	6	-0.1605	0.88408	0.95965	0.999761	20618	2	-0.1605
COL9A2	12	0.058841	0.20609	0.997892	4272	6	-0.27938	0.1941	0.46527	0.99554	9757	3	-0.27938
CAPRIN1	12	0.058847	0.20611	0.997892	4273	5	0.022862	0.229	0.5177	0.999761	10756	3	0.022862
C1orf74	12	0.058919	0.20631	0.997892	4274	5	0.018585	0.5176	0.78265	0.999761	16454	4	0.018585
MYO1H	12	0.05892	0.20631	0.997892	4275	3	0.1197	0.045343	0.17197	0.974277	3590	5	0.1197
SPRYD4	12	0.058983	0.20649	0.997892	4276	4	0.019876	0.51319	0.77998	0.999761	16395	3	0.019876
FYCO1	12	0.059032	0.2066	0.997892	4277	5	-0.16228	0.33293	0.6298	0.999761	13139	5	-0.16228
PSMC4	12	0.059036	0.20662	0.997892	4278	7	-0.32314	0.017291	0.080906	0.974277	1684	3	-0.32314
hsa-mir-8069	8	0.059135	0.18124	0.997892	4279	4	-0.40428	0.95018	0.95595	0.999761	21144	1	-0.40428
PSMB8	12	0.059163	0.20696	0.997892	4280	6	-0.1388	0.19832	0.47187	0.99554	9902	4	-0.1388
PPIF	12	0.05917	0.20698	0.997892	4281	4	-0.05922	0.85856	0.95113	0.999761	20387	3	-0.05922
C1QC	12	0.059182	0.20701	0.997892	4282	4	0.25521	0.046146	0.17418	0.974277	3631	7	0.25521
ATOH7	12	0.059223	0.20711	0.997892	4283	3	0.064705	0.18534	0.45175	0.994106	9510	5	0.064705
REEP3	12	0.059239	0.20715	0.997892	4284	4	0.004152	0.29977	0.59689	0.999761	12423	4	0.004152
TNFRSF13B	12	0.059251	0.20717	0.997892	4285	5	0.15181	0.33374	0.63058	0.999761	13161	5	0.15181
KIAA1324L	12	0.059265	0.2072	0.997892	4286	7	-0.39104	0.99496	0.99497	0.999761	21589	1	-0.39104
BTBD17	12	0.059272	0.20722	0.997892	4287	4	-0.0095826	0.71218	0.89303	0.999761	18928	3	-0.0095826
FAM110A	12	0.059288	0.20725	0.997892	4288	6	-0.21005	0.30177	0.59886	0.999761	12477	3	-0.21005
LUZP1	12	0.059294	0.20727	0.997892	4289	6	-0.071154	0.57369	0.81632	0.999761	17213	2	-0.071154
PHF3	12	0.059345	0.20742	0.997892	4290	6	-0.24663	0.53431	0.79262	0.999761	16686	3	-0.24663
AGAP6	6	0.059351	0.16356	0.997892	4291	2	0.12646	0.14831	0.32931	0.980238	8305	3	0.12646
CDSN	12	0.059364	0.20746	0.997892	4292	3	0.4376	0.019298	0.088549	0.974277	1840	7	0.4376
VWA1	12	0.059365	0.20747	0.997892	4293	7	-0.37251	0.99566	0.99566	0.999761	21596	0	-0.37251
SLC52A1	12	0.059401	0.20758	0.997892	4294	5	-0.12393	0.50645	0.77591	0.999761	16298	4	-0.12393
MMP19	12	0.059406	0.20759	0.997892	4295	7	-0.37446	0.76234	0.9117	0.999761	19379	3	-0.37446
CKM	12	0.059426	0.20765	0.997892	4296	7	-0.29185	0.74631	0.90564	0.999761	19240	3	-0.29185
ITGB5	12	0.059428	0.20765	0.997892	4297	5	0.14489	0.083102	0.2683	0.975897	5739	6	0.14489
ZBTB21	12	0.059457	0.20773	0.997892	4298	6	-0.089044	0.023634	0.10475	0.974277	2170	5	-0.089044
DLST	12	0.059459	0.20774	0.997892	4299	5	0.096597	0.14703	0.39041	0.989213	8260	6	0.096597
hsa-mir-216b	8	0.059477	0.182	0.997892	4300	5	-0.264	0.89061	0.93217	0.999761	20658	1	-0.264
AARD	12	0.059493	0.20783	0.997892	4301	7	-0.2865	0.306	0.60305	0.999761	12568	5	-0.2865
LONRF2	12	0.059495	0.20784	0.997892	4302	5	-0.039171	0.52118	0.78476	0.999761	16495	3	-0.039171
ID2	12	0.059506	0.20787	0.997892	4303	6	-0.065883	0.19869	0.47243	0.99554	9917	4	-0.065883
ZNF639	12	0.059528	0.20793	0.997892	4304	7	-0.35475	0.5816	0.82102	0.999761	17332	4	-0.35475
YBX1	12	0.059601	0.20812	0.997892	4305	3	0.38023	0.092764	0.2912	0.978005	6218	7	0.38023
FBXL17	12	0.059604	0.20812	0.997892	4306	7	-0.36675	0.67603	0.87694	0.999761	18554	3	-0.36675
LOC100505549	12	0.059624	0.20817	0.997892	4307	7	-0.19559	0.9613	0.98384	0.999761	21266	2	-0.19559
CRTAM	12	0.059628	0.20818	0.997892	4308	4	-0.023304	0.020313	0.092349	0.974277	1919	3	-0.023304
PAN3	12	0.059637	0.20821	0.997892	4309	5	-0.083216	0.91758	0.96831	0.999761	20865	1	-0.083216
MINK1	12	0.05966	0.20827	0.997892	4310	4	-0.11748	0.35887	0.65502	0.999761	13705	4	-0.11748
RRP8	12	0.059662	0.20827	0.997892	4311	7	-0.32809	0.26619	0.56255	0.999761	11675	3	-0.32809
KRT35	12	0.059676	0.20831	0.997892	4312	7	-0.26675	0.89049	0.9612	0.999761	20657	2	-0.26675
SCGB1D1	12	0.059696	0.20836	0.997892	4313	5	-0.041061	0.17968	0.44308	0.994106	9322	2	-0.041061
CD46	12	0.059706	0.20838	0.997892	4314	6	-0.26336	0.33335	0.63021	0.999761	13150	5	-0.26336
HPD	12	0.059744	0.20848	0.997892	4315	4	-0.062822	0.30696	0.60403	0.999761	12585	5	-0.062822
POU2F1	12	0.059758	0.20853	0.997892	4316	6	-0.37722	0.93007	0.97207	0.999761	20973	2	-0.37722
GRAP	8	0.059761	0.18264	0.997892	4317	4	-0.23088	0.93667	0.94889	0.999761	21030	1	-0.23088
HEYL	11	0.059767	0.20512	0.997892	4318	4	0.00087669	0.94957	0.97806	0.999761	21135	2	0.00087669
MRAP	12	0.059783	0.20858	0.997892	4319	7	-0.28036	0.38153	0.67672	0.999761	14185	2	-0.28036
NR4A1	12	0.059792	0.20861	0.997892	4320	6	-0.17033	0.38488	0.67992	0.999761	14258	5	-0.17033
SCAMP2	12	0.059834	0.20874	0.997892	4321	7	-0.27365	0.76384	0.91229	0.999761	19399	2	-0.27365
NKX2-4	12	0.059837	0.20874	0.997892	4322	5	0.090192	0.35209	0.64847	0.999761	13549	4	0.090192
SPATA31A6	12	0.059863	0.20881	0.997892	4323	5	-0.026689	0.59028	0.82625	0.999761	17458	4	-0.026689
hsa-mir-4732	8	0.059897	0.18296	0.997892	4324	5	-0.44624	0.016265	0.066822	0.974277	1618	3	-0.44624
GALM	12	0.059947	0.20903	0.997892	4325	7	-0.21695	0.4908	0.76663	0.999761	16080	4	-0.21695
CTSK	12	0.059969	0.20909	0.997892	4326	7	-0.27136	0.51221	0.77937	0.999761	16384	3	-0.27136
PTPMT1	12	0.059976	0.20911	0.997892	4327	4	0.33419	0.016089	0.076246	0.974277	1597	6	0.33419
TRIM60	12	0.059982	0.20913	0.997892	4328	4	0.04958	0.20211	0.47768	0.995647	10009	5	0.04958
hsa-mir-324	8	0.060003	0.18321	0.997892	4329	3	0.11271	0.25157	0.49306	0.996279	11368	3	0.11271
HIST1H4I	12	0.060005	0.20919	0.997892	4330	5	0.046151	0.079371	0.25928	0.975897	5536	5	0.046151
CLMP	12	0.060016	0.20922	0.997892	4331	6	-0.26085	0.22164	0.50697	0.999761	10561	4	-0.26085
CHKA	12	0.060029	0.20925	0.997892	4332	4	0.26553	0.07035	0.23714	0.974277	5039	6	0.26553
IL4I1	12	0.060077	0.20937	0.997892	4333	4	0.029705	0.66489	0.87042	0.999761	18417	2	0.029705
C12orf79	12	0.060088	0.20939	0.997892	4334	5	-0.0052473	0.22382	0.51019	0.999761	10624	3	-0.0052473
P4HA3	12	0.060124	0.20949	0.997892	4335	3	0.051175	0.33999	0.63668	0.999761	13290	4	0.051175
hsa-mir-483	8	0.060144	0.18357	0.997892	4336	2	0.57725	0.062744	0.19145	0.974277	4620	5	0.57725
hsa-mir-3689d-2	8	0.060208	0.1837	0.997892	4337	3	-0.22652	0.068686	0.20486	0.974277	4958	2	-0.22652
hsa-mir-562	8	0.060215	0.18372	0.997892	4338	5	-0.29636	0.10678	0.28662	0.976306	6847	3	-0.29636
PNLIP	12	0.060219	0.20973	0.997892	4339	2	0.063778	0.012367	0.061594	0.974277	1279	5	0.063778
RNF39	12	0.060231	0.20976	0.997892	4340	7	-0.27041	0.85586	0.94992	0.999761	20364	2	-0.27041
IFI27L2	12	0.060234	0.20977	0.997892	4341	5	-0.019726	0.047838	0.17881	0.974277	3745	5	-0.019726
RPS19	12	0.060249	0.2098	0.997892	4342	7	-0.27286	0.88052	0.9588	0.999761	20585	2	-0.27286
CMTR2	12	0.06025	0.2098	0.997892	4343	5	-0.14366	0.54108	0.79673	0.999761	16772	4	-0.14366
KIF21A	12	0.060267	0.20985	0.997892	4344	3	-0.071512	0.72818	0.89888	0.999761	19069	3	-0.071512
ARHGAP30	12	0.060294	0.20992	0.997892	4345	4	0.086417	0.40386	0.69769	0.999761	14642	4	0.086417
FAM222B	12	0.060312	0.20997	0.997892	4346	5	-0.1032	0.69138	0.88563	0.999761	18741	2	-0.1032
KDR	12	0.060314	0.20997	0.997892	4347	3	-0.10613	0.37507	0.67053	0.999761	14060	3	-0.10613
KRTAP1-4	12	0.060364	0.2101	0.997892	4348	5	-0.045599	0.42492	0.71723	0.999761	15032	4	-0.045599
ERLEC1	12	0.060371	0.21011	0.997892	4349	5	-0.11631	0.25326	0.54907	0.999761	11403	4	-0.11631
SMIM9	12	0.060373	0.21012	0.997892	4350	4	-0.0565	0.27314	0.56969	0.999761	11840	3	-0.0565
HELZ	12	0.060389	0.21016	0.997892	4351	4	-0.027244	0.35698	0.6532	0.999761	13670	5	-0.027244
ZNF708	12	0.06039	0.21016	0.997892	4352	7	-0.28224	0.13707	0.37371	0.984429	7948	4	-0.28224
PPP3CC	12	0.060409	0.21021	0.997892	4353	4	0.092922	0.37076	0.66643	0.999761	13970	4	0.092922
FAM194A	12	0.060409	0.21021	0.997892	4354	7	-0.20745	0.12427	0.35202	0.984063	7496	1	-0.20745
NonTargetingControlGuideForHuman_0263	2	0.060428	0.10644	0.993974	4355	2	-0.49189	0.93957	0.93961	0.999761	21052	0	-0.49189
COL4A6	12	0.060443	0.21029	0.997892	4356	5	0.011282	0.32205	0.61913	0.999761	12892	5	0.011282
MTRNR2L4	12	0.060483	0.21039	0.997892	4357	5	-0.1422	0.069208	0.23427	0.974277	4981	3	-0.1422
SNX4	12	0.060501	0.21043	0.997892	4358	6	-0.090208	0.19936	0.47344	0.99554	9931	4	-0.090208
HBG2	4	0.060507	0.14138	0.997691	4359	3	-0.47044	0.97146	0.97148	0.999761	21357	0	-0.47044
CHIC1	12	0.060525	0.21049	0.997892	4360	7	-0.26886	0.71957	0.89567	0.999761	18987	2	-0.26886
HLA-DOB	12	0.060527	0.21049	0.997892	4361	5	-0.010622	0.60317	0.8339	0.999761	17629	3	-0.010622
OSCAR	12	0.060543	0.21054	0.997892	4362	5	0.14795	0.43519	0.72655	0.999761	15220	5	0.14795
CMKLR1	12	0.060552	0.21056	0.997892	4363	3	0.28503	0.026639	0.11556	0.974277	2387	6	0.28503
UNK	12	0.060566	0.2106	0.997892	4364	5	-0.084204	0.6305	0.85019	0.999761	17988	3	-0.084204
C9orf64	12	0.060578	0.21064	0.997892	4365	7	-0.2565	0.99939	0.99937	0.999958	21684	0	-0.2565
LMOD3	12	0.060585	0.21066	0.997892	4366	6	-0.37676	0.58528	0.82323	0.999761	17391	4	-0.37676
OR4C13	12	0.060585	0.21066	0.997892	4367	7	-0.34612	0.56764	0.81269	0.999761	17127	2	-0.34612
RASEF	12	0.060616	0.21074	0.997892	4368	5	-0.080692	0.19441	0.46577	0.99554	9766	4	-0.080692
IL3	12	0.06062	0.21076	0.997892	4369	7	-0.28442	0.84518	0.94528	0.999761	20258	2	-0.28442
E2F1	12	0.06063	0.21079	0.997892	4370	7	-0.31434	0.36052	0.65659	0.999761	13741	4	-0.31434
SLC2A4RG	12	0.060647	0.21082	0.997892	4371	4	0.15035	0.21421	0.49588	0.996842	10358	6	0.15035
SHOX_X	12	0.060661	0.21085	0.997892	4372	4	0.013169	0.31776	0.61482	0.999761	12793	4	0.013169
TTLL1	12	0.060672	0.21088	0.997892	4373	7	-0.36182	0.29517	0.59221	0.999761	12329	3	-0.36182
TTYH1	12	0.06068	0.21091	0.997892	4374	4	0.048751	0.72884	0.89912	0.999761	19073	3	0.048751
BMP7	12	0.060694	0.21095	0.997892	4375	4	-0.055978	0.1199	0.34439	0.98356	7325	2	-0.055978
ENAH	12	0.060696	0.21095	0.997892	4376	6	-0.16164	0.50674	0.77608	0.999761	16305	2	-0.16164
C11orf40	12	0.060699	0.21096	0.997892	4377	7	-0.30621	0.023402	0.10391	0.974277	2152	4	-0.30621
IL9R_X	12	0.060709	0.21099	0.997892	4378	5	-0.083299	0.32386	0.62093	0.999761	12936	4	-0.083299
PWP1	12	0.060725	0.21103	0.997892	4379	5	-0.047601	0.47384	0.75647	0.999761	15875	4	-0.047601
ZDHHC5	12	0.060742	0.21109	0.997892	4380	6	-0.29947	0.11073	0.32826	0.980138	6997	4	-0.29947
OR52N5	12	0.060789	0.21121	0.997892	4381	4	0.006139	0.8806	0.95881	0.999761	20586	2	0.006139
hsa-mir-4436b-2	8	0.060792	0.1851	0.997892	4382	4	-0.39167	0.80672	0.89568	0.999761	19844	2	-0.39167
CSHL1	12	0.060794	0.21122	0.997892	4383	5	-0.039897	0.46348	0.7502	0.999761	15720	2	-0.039897
PHB2	12	0.060803	0.21124	0.997892	4384	5	-0.17717	0.19118	0.46081	0.99554	9678	4	-0.17717
NT5C1B-RDH14	12	0.060837	0.21133	0.997892	4385	2	0.0092861	0.052436	0.19111	0.974277	4014	5	0.0092861
ZNF433	12	0.060845	0.21135	0.997892	4386	6	-0.2042	0.38373	0.67884	0.999761	14238	2	-0.2042
WDR41	12	0.060845	0.21135	0.997892	4387	6	-0.21297	0.9386	0.9749	0.999761	21049	1	-0.21297
KRT222	12	0.06085	0.21136	0.997892	4388	5	-0.086208	0.85746	0.95064	0.999761	20377	3	-0.086208
RHAG	12	0.060867	0.21141	0.997892	4389	6	-0.20359	0.1621	0.41503	0.992632	8748	3	-0.20359
HTR1E	12	0.060886	0.21146	0.997892	4390	6	-0.124	0.04513	0.17139	0.974277	3576	5	-0.124
RAB43	12	0.060896	0.21149	0.997892	4391	7	-0.25154	0.0091586	0.048604	0.973007	1033	4	-0.25154
HEPACAM2	12	0.060908	0.21151	0.997892	4392	4	0.20689	0.10252	0.31358	0.979461	6680	6	0.20689
LSM3	12	0.060908	0.21151	0.997892	4393	6	-0.15266	0.53376	0.79231	0.999761	16674	4	-0.15266
MROH6	12	0.060922	0.21154	0.997892	4394	4	0.010075	0.36896	0.66468	0.999761	13920	2	0.010075
SPINT3	12	0.060938	0.21158	0.997892	4395	4	-0.21371	0.54038	0.7963	0.999761	16762	3	-0.21371
KCTD4	12	0.060978	0.21169	0.997892	4396	3	0.04141	0.20791	0.48641	0.995647	10176	5	0.04141
KLF6	12	0.061032	0.21183	0.997892	4397	6	-0.30691	0.55966	0.80792	0.999761	17012	4	-0.30691
SSNA1	12	0.061034	0.21184	0.997892	4398	7	-0.281	0.16041	0.41237	0.992632	8700	4	-0.281
NDUFS8	12	0.061045	0.21187	0.997892	4399	5	0.054248	0.44961	0.73949	0.999761	15496	5	0.054248
CBX2	12	0.061101	0.21203	0.997892	4400	7	-0.26227	0.09682	0.30066	0.979461	6408	4	-0.26227
HRASLS2	12	0.061102	0.21203	0.997892	4401	5	-0.18155	0.29471	0.59175	0.999761	12320	4	-0.18155
C5orf64	12	0.061112	0.21205	0.997892	4402	4	0.038397	0.79799	0.92562	0.999761	19762	2	0.038397
SIPA1L1	12	0.061169	0.21219	0.997892	4403	2	0.10369	0.23092	0.52045	0.999761	10806	6	0.10369
NACC1	12	0.061178	0.21222	0.997892	4404	5	-0.023755	0.11954	0.34377	0.98356	7299	3	-0.023755
hsa-mir-4254	8	0.061217	0.18608	0.997892	4405	5	-0.39278	0.39935	0.64036	0.999761	14550	3	-0.39278
CDH6	12	0.061219	0.21232	0.997892	4406	6	-0.30848	0.26583	0.56216	0.999761	11666	3	-0.30848
HAVCR2	12	0.061224	0.21234	0.997892	4407	5	-0.17633	0.85756	0.95068	0.999761	20379	2	-0.17633
CCBE1	12	0.061288	0.21251	0.997892	4408	1	0.26577	0.082602	0.2671	0.975897	5707	7	0.26577
RNF223	12	0.061309	0.21257	0.997892	4409	7	-0.25672	0.65124	0.86245	0.999761	18230	3	-0.25672
RBCK1	12	0.061345	0.21266	0.997892	4410	7	-0.23271	0.97563	0.9876	0.999761	21387	1	-0.23271
MAPK13	12	0.061359	0.21269	0.997892	4411	4	0.072912	0.60304	0.83383	0.999761	17623	4	0.072912
LCP2	12	0.061385	0.21276	0.997892	4412	7	-0.27817	0.44862	0.7386	0.999761	15476	2	-0.27817
ADRA1A	12	0.061392	0.21278	0.997892	4413	5	0.17828	0.21885	0.50282	0.998158	10492	6	0.17828
CCSAP	12	0.061407	0.21281	0.997892	4414	4	0.014409	0.42998	0.72186	0.999761	15122	5	0.014409
C11orf53	12	0.061432	0.21288	0.997892	4415	7	-0.33193	0.84651	0.94584	0.999761	20271	2	-0.33193
ARL3	12	0.061437	0.21289	0.997892	4416	4	-0.011268	0.43494	0.72634	0.999761	15213	2	-0.011268
DYTN	12	0.061437	0.21289	0.997892	4417	4	-0.12448	0.085144	0.27312	0.975897	5835	2	-0.12448
hsa-mir-3611	2	0.061446	0.10812	0.993974	4418	2	-0.47831	0.93855	0.9386	0.999761	21048	0	-0.47831
JMJD8	12	0.061448	0.21292	0.997892	4419	5	0.037438	0.35687	0.65308	0.999761	13667	4	0.037438
IL9	12	0.061494	0.21306	0.997892	4420	6	-0.22544	0.47896	0.75951	0.999761	15941	4	-0.22544
CCR10	12	0.061501	0.21308	0.997892	4421	4	0.10125	0.57425	0.81666	0.999761	17226	4	0.10125
B3GALT4	12	0.06153	0.21314	0.997892	4422	4	0.14205	0.013522	0.066208	0.974277	1372	4	0.14205
BIRC3	12	0.061549	0.21319	0.997892	4423	2	0.21277	0.2181	0.5017	0.997861	10472	6	0.21277
SDK1	12	0.061552	0.21321	0.997892	4424	5	0.084602	0.20944	0.48869	0.995967	10222	5	0.084602
ZNRF4	12	0.061624	0.21338	0.997892	4425	5	-0.20494	0.29137	0.58834	0.999761	12243	5	-0.20494
ATP5G1	12	0.061632	0.2134	0.997892	4426	3	0.077776	0.17345	0.43323	0.994081	9126	6	0.077776
PSD3	12	0.06166	0.21347	0.997892	4427	5	-0.006589	0.049606	0.18357	0.974277	3859	4	-0.006589
CLIC5	12	0.061669	0.2135	0.997892	4428	6	-0.16593	0.12492	0.35312	0.984063	7513	4	-0.16593
ABCA12	12	0.061672	0.2135	0.997892	4429	7	-0.33504	0.3545	0.65079	0.999761	13612	3	-0.33504
ANKRD33	12	0.061695	0.21357	0.997892	4430	5	-0.18085	0.24551	0.54094	0.999761	11231	5	-0.18085
CUX1	12	0.06175	0.2137	0.997892	4431	5	0.001555	0.25833	0.5544	0.999761	11514	5	0.001555
SNX15	12	0.061755	0.21371	0.997892	4432	7	-0.19492	0.32352	0.6206	0.999761	12924	3	-0.19492
TEF	12	0.061763	0.21373	0.997892	4433	7	-0.28168	0.99261	0.99327	0.999761	21551	1	-0.28168
RIC3	12	0.061801	0.21384	0.997892	4434	5	-0.12767	0.15821	0.40873	0.992012	8623	3	-0.12767
JUP	12	0.061815	0.21388	0.997892	4435	6	-0.21522	0.13684	0.37334	0.984429	7941	3	-0.21522
GALR3	12	0.061834	0.21392	0.997892	4436	6	-0.19899	0.34147	0.6381	0.999761	13314	4	-0.19899
PLA2G15	12	0.061845	0.21395	0.997892	4437	6	-0.16279	0.19158	0.46141	0.99554	9690	3	-0.16279
ATP2B4	12	0.061854	0.21397	0.997892	4438	5	-0.0074828	0.38786	0.68274	0.999761	14323	4	-0.0074828
CPSF2	12	0.061917	0.21413	0.997892	4439	7	-0.33207	0.0045429	0.02679	0.966402	563	3	-0.33207
ADAD1	12	0.061921	0.21414	0.997892	4440	4	0.031132	0.33409	0.6309	0.999761	13167	4	0.031132
CD28	12	0.061929	0.21416	0.997892	4441	4	0.065419	0.19526	0.46704	0.99554	9785	5	0.065419
AANAT	12	0.061934	0.21418	0.997892	4442	6	-0.39219	0.33896	0.63568	0.999761	13262	3	-0.39219
PKDCC	12	0.061945	0.21421	0.997892	4443	5	-0.1621	0.072688	0.24284	0.974277	5183	4	-0.1621
EHBP1	12	0.061954	0.21423	0.997892	4444	5	-0.11053	0.77415	0.91625	0.999761	19497	2	-0.11053
CD209	12	0.061955	0.21424	0.997892	4445	4	0.02279	0.43832	0.72937	0.999761	15285	4	0.02279
KIF1B	12	0.061965	0.21427	0.997892	4446	5	-0.17579	0.44221	0.73289	0.999761	15342	2	-0.17579
ARHGAP33	12	0.061981	0.21431	0.997892	4447	6	-0.194	0.57673	0.81811	0.999761	17255	4	-0.194
FAT2	12	0.061995	0.21434	0.997892	4448	7	-0.33692	0.10851	0.32439	0.980138	6906	4	-0.33692
CLDN3	12	0.062071	0.21453	0.997892	4449	2	0.18714	0.44581	0.7361	0.999761	15426	4	0.18714
POSTN	12	0.062088	0.21458	0.997892	4450	2	-0.016984	0.069549	0.23511	0.974277	4998	4	-0.016984
hsa-mir-6513	8	0.062111	0.18817	0.997892	4451	5	-0.28735	0.7089	0.84494	0.999761	18896	2	-0.28735
MFSD7	12	0.062118	0.21465	0.997892	4452	5	0.060265	0.38145	0.67665	0.999761	14184	4	0.060265
